Asignatura Codificada,Cod.Car.Sec Codificado,Recursante,Anho,1P,Aprobado
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
129,5,0,2,0,0
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
129,5,0,2,0,0
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
129,5,0,2,0,0
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
129,5,1,2,0,1
82,5,1,2,11,1
82,5,1,2,11,1
82,5,1,2,14,1
82,5,1,2,8,0
82,5,1,2,16,1
82,5,1,2,14,1
82,5,1,2,9,1
82,5,1,2,17,1
82,5,1,2,13,1
82,5,1,2,9,1
82,5,1,2,8,1
82,5,1,2,9,1
22,5,1,2,23,1
22,5,0,2,0,0
22,5,1,2,22,1
22,5,1,2,22,1
22,5,1,2,21,1
130,5,1,2,15,1
130,5,0,2,17,0
130,5,0,2,0,0
130,5,0,2,23,0
130,5,1,2,21,1
130,5,1,2,6,1
130,5,1,2,12,1
130,5,0,2,0,0
130,5,1,2,16,1
130,5,1,2,20,1
130,5,1,2,19,1
130,5,1,2,22,1
130,5,1,2,18,1
130,5,1,2,19,1
130,5,1,2,18,1
130,5,0,2,0,0
130,5,1,2,17,1
130,5,1,2,19,1
130,5,1,2,23,1
130,5,0,2,0,0
86,5,1,2,18,0
86,5,1,2,17,1
86,5,1,2,19,1
86,5,0,2,0,0
86,5,1,2,13,0
86,5,1,2,23,1
86,5,1,2,22,1
89,5,0,2,0,0
89,5,0,2,0,0
89,5,0,2,0,0
89,5,0,2,0,0
185,5,1,2,15,1
185,5,0,2,0,0
185,5,1,2,15,1
185,5,1,2,14,1
185,5,1,2,22,1
185,5,0,2,0,0
185,5,1,2,18,1
185,5,1,2,24,1
185,5,0,2,0,0
400,5,0,2,0,0
400,5,1,2,24,1
400,5,1,2,15,1
400,5,1,2,17,1
400,5,1,2,22,1
400,5,1,2,24,1
400,5,1,2,21,1
400,5,1,2,22,1
400,5,1,2,16,1
400,5,1,2,0,1
400,5,1,2,24,1
400,5,1,2,20,1
400,5,0,2,0,0
400,5,1,2,20,1
400,5,1,2,20,1
400,5,1,2,19,1
400,5,1,2,22,1
400,5,1,2,20,1
400,5,1,2,20,1
400,5,1,2,18,1
400,5,1,2,18,1
400,5,1,2,16,1
108,5,0,2,0,0
108,5,1,2,12,0
108,5,0,2,0,0
108,5,0,2,3,0
108,5,0,2,0,0
108,5,1,2,12,1
108,5,0,2,0,0
108,5,0,2,0,0
108,5,1,2,19,1
108,5,0,2,0,0
108,5,1,2,21,1
108,5,0,2,0,0
108,5,0,2,0,0
108,5,0,2,9,0
108,5,0,2,0,0
108,5,0,2,0,0
71,5,1,2,0,1
71,5,1,2,0,1
71,5,1,2,0,1
71,5,0,2,0,0
71,5,1,2,0,1
71,5,1,2,0,1
71,5,1,2,0,1
71,5,1,2,0,1
71,5,1,2,0,1
71,5,1,2,0,1
71,5,1,2,0,1
71,5,1,2,0,1
71,5,1,2,0,1
71,5,1,2,0,1
118,7,1,2,16,1
118,7,1,2,16,1
118,7,0,2,0,0
118,7,1,2,15,1
320,7,0,2,0,0
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,7,1,2,0,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,0
320,5,1,2,24,1
320,5,1,2,23,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,20,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,0,2,0,0
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
320,5,1,2,24,1
449,7,1,2,14,1
449,7,1,2,0,1
449,7,1,2,19,1
230,5,1,2,14,1
230,5,1,2,15,1
230,5,1,2,19,1
230,5,1,2,23,1
230,5,0,2,6,0
230,5,0,2,0,0
230,5,0,2,13,0
230,5,0,2,0,0
230,5,1,2,17,1
230,5,1,2,18,1
230,5,1,2,18,1
230,5,1,2,19,1
230,5,1,2,23,1
230,5,1,2,19,1
230,5,1,2,16,0
230,5,1,2,22,1
230,5,1,2,20,1
230,5,1,2,7,1
230,5,0,2,6,0
230,5,0,2,0,0
230,5,1,2,21,1
230,5,1,2,14,1
230,5,1,2,22,1
230,5,0,2,5,0
230,5,0,2,0,0
230,5,1,2,22,1
229,5,0,2,0,0
229,5,0,2,0,0
229,5,1,2,20,1
229,5,0,2,0,0
229,5,1,2,17,1
229,5,1,2,17,1
229,5,0,2,0,0
229,5,0,2,0,0
199,5,1,2,6,1
199,5,1,2,23,1
199,5,0,2,0,0
199,5,0,2,0,0
199,5,1,2,21,1
199,5,0,2,0,0
199,5,1,2,22,1
32,2,1,2,21,1
32,2,1,2,21,1
32,2,0,2,0,0
32,2,0,2,0,0
32,2,1,2,21,1
32,2,0,2,0,0
32,2,1,2,20,1
32,2,1,2,18,1
155,2,1,2,24,1
155,2,1,2,22,1
155,2,1,2,22,1
155,2,1,2,23,1
155,2,1,2,24,1
155,2,0,2,0,0
155,2,1,2,24,1
155,2,1,2,24,1
155,2,1,2,24,1
155,2,0,2,0,0
155,2,1,2,23,1
155,2,1,2,23,1
155,2,1,2,23,1
155,2,1,2,22,1
155,2,1,2,24,1
226,2,0,2,0,0
226,2,1,2,12,1
226,2,1,2,22,1
226,2,1,2,20,1
226,2,1,2,16,1
226,2,0,2,0,0
226,2,1,2,18,1
226,2,0,2,0,0
226,2,1,2,22,1
327,2,0,2,0,0
257,5,1,2,15,1
257,5,1,2,15,1
257,5,1,2,15,0
257,5,1,2,17,1
257,5,0,2,18,0
257,5,0,2,0,0
257,5,1,2,13,1
257,5,0,2,0,0
257,5,0,2,0,0
257,5,0,2,0,0
178,5,1,2,24,1
178,5,1,2,20,1
418,5,1,2,24,1
418,5,1,2,24,1
418,5,1,2,24,1
418,5,1,2,24,1
418,5,1,2,24,1
418,5,1,2,24,1
418,5,1,2,24,1
418,5,1,2,24,1
418,5,1,2,24,1
418,5,1,2,24,1
173,1,0,2,4,0
173,1,0,2,0,0
173,1,1,2,0,1
173,1,1,2,9,1
173,1,1,2,0,0
173,1,1,2,0,0
173,1,1,2,11,1
173,1,1,2,16,1
173,1,1,2,12,1
173,1,0,2,14,0
173,1,1,2,13,1
173,1,1,2,11,1
173,1,1,2,16,1
173,1,1,2,11,1
173,1,1,2,10,1
173,1,0,2,14,0
173,1,1,2,14,1
173,1,1,2,18,1
173,1,1,2,14,1
173,1,1,2,15,1
173,1,1,2,15,1
173,1,1,2,16,1
173,1,1,2,15,1
173,1,1,2,14,1
173,1,1,2,18,1
173,1,1,2,14,1
173,1,0,2,12,0
173,1,1,2,12,0
173,1,1,2,13,1
173,1,1,2,8,1
173,1,0,2,7,0
173,1,1,2,15,1
173,1,1,2,0,1
173,1,1,2,0,1
173,1,1,2,18,1
173,1,1,2,17,1
173,1,1,2,18,1
173,1,1,2,18,1
173,1,1,2,15,1
173,1,1,2,0,1
173,1,1,2,11,1
173,1,0,2,12,0
173,1,1,2,0,1
173,1,1,2,12,1
173,1,1,2,15,1
173,1,1,2,17,1
173,1,1,2,17,1
173,1,0,2,15,0
173,1,1,2,14,1
173,1,1,2,18,1
173,1,1,2,14,1
173,1,1,2,15,1
173,1,1,2,17,1
173,1,1,2,18,1
173,1,1,2,11,1
173,1,1,2,0,1
173,1,0,2,4,0
173,1,1,2,11,1
173,1,1,2,7,1
173,1,1,2,20,1
173,1,1,2,15,1
173,1,1,2,17,1
173,1,1,2,12,1
173,1,1,2,12,1
173,1,0,2,8,0
173,1,1,2,15,1
173,1,1,2,15,1
173,1,1,2,13,1
173,1,1,2,0,1
173,1,1,2,0,1
173,1,1,2,14,1
173,1,1,2,11,1
173,1,1,2,14,1
173,1,1,2,18,1
173,1,0,2,0,0
173,1,1,2,20,1
173,1,0,2,0,0
173,1,1,2,15,1
173,1,1,2,12,1
173,1,1,2,16,1
173,1,1,2,15,1
173,1,1,2,13,1
123,1,1,2,15,1
123,1,1,2,0,0
123,1,0,2,0,0
123,1,1,2,0,0
123,1,0,2,7,0
123,1,0,2,0,0
123,1,0,2,0,0
123,1,1,2,14,0
123,1,1,2,0,0
123,1,0,2,0,0
123,1,1,2,0,1
123,1,1,2,4,1
123,1,0,2,7,0
123,1,0,2,6,0
123,1,1,2,0,1
123,1,1,2,14,1
123,1,1,2,10,0
123,1,1,2,16,1
123,1,1,2,12,1
123,1,1,2,13,1
123,1,1,2,11,1
123,1,1,2,8,1
123,1,1,2,0,0
123,1,1,2,13,1
123,1,1,2,18,1
123,1,1,2,14,1
123,1,1,2,15,1
123,1,1,2,13,1
123,1,1,2,19,1
123,1,1,2,11,1
123,1,1,2,10,1
123,1,1,2,20,1
123,1,0,2,5,0
123,1,1,2,10,1
123,1,1,2,14,1
123,1,1,2,10,1
123,1,0,2,9,0
123,1,1,2,12,1
123,1,1,2,0,0
123,1,1,2,10,1
123,1,1,2,17,1
123,1,1,2,15,1
123,1,1,2,10,1
123,1,1,2,12,1
123,1,1,2,13,1
123,1,1,2,7,1
123,1,1,2,14,1
123,1,1,2,0,1
123,1,1,2,5,1
123,1,1,2,13,1
123,1,1,2,11,0
123,1,1,2,11,1
123,1,1,2,7,1
123,1,1,2,16,1
123,1,0,2,5,0
123,1,1,2,15,1
123,1,1,2,18,1
123,1,1,2,0,1
123,1,1,2,0,1
123,1,1,2,0,0
123,1,1,2,14,1
123,1,1,2,17,1
123,1,1,2,11,1
123,1,1,2,11,1
123,1,1,2,11,1
123,1,1,2,12,1
123,1,1,2,0,0
123,1,1,2,13,1
123,1,1,2,8,1
123,1,1,2,9,0
123,1,1,2,0,0
123,1,1,2,0,0
123,1,1,2,4,1
123,1,1,2,16,1
123,1,1,2,18,1
123,1,1,2,18,1
123,1,1,2,15,1
123,1,1,2,11,1
123,1,1,2,17,1
123,1,1,2,17,1
123,1,1,2,10,1
123,1,1,2,9,1
123,1,1,2,9,1
123,1,1,2,9,1
123,1,1,2,8,1
123,1,1,2,19,1
123,1,1,2,19,1
123,1,0,2,0,0
123,1,1,2,13,1
123,1,1,2,14,0
123,1,1,2,9,1
123,1,1,2,15,0
123,1,1,2,14,1
189,1,0,2,0,0
189,1,1,2,18,1
189,1,1,2,18,0
189,1,1,2,12,0
189,1,1,2,11,1
189,1,1,2,0,1
189,1,1,2,6,1
189,1,1,2,14,1
189,1,1,2,0,1
189,1,1,2,0,1
189,1,1,2,18,1
189,1,0,2,7,0
189,1,1,2,17,0
189,1,1,2,10,1
189,1,1,2,18,1
189,1,0,2,9,0
189,1,1,2,14,1
189,1,1,2,16,1
189,1,1,2,0,1
189,1,1,2,19,1
189,1,1,2,11,1
189,1,0,2,0,0
189,1,1,2,0,0
189,1,1,2,0,1
189,1,1,2,12,0
189,1,1,2,12,1
189,1,1,2,14,1
189,1,1,2,0,1
189,1,1,2,0,0
189,1,0,2,0,0
189,1,1,2,16,1
189,1,1,2,13,1
189,1,1,2,16,0
189,1,1,2,0,0
189,1,1,2,18,1
189,1,1,2,0,0
189,1,1,2,8,1
189,1,0,2,0,0
189,1,1,2,0,1
189,1,1,2,11,1
189,1,1,2,21,1
189,1,0,2,11,0
189,1,0,2,11,0
189,1,1,2,17,1
189,1,1,2,0,1
189,1,0,2,12,0
189,1,1,2,19,1
189,1,1,2,19,1
189,1,1,2,0,1
189,1,1,2,0,0
189,1,1,2,0,0
189,1,1,2,0,1
189,1,1,2,18,1
189,1,1,2,8,0
189,1,1,2,13,1
189,1,1,2,4,0
189,1,1,2,4,0
189,1,1,2,13,1
189,1,0,2,0,0
189,1,1,2,13,1
189,1,0,2,0,0
189,1,1,2,20,1
189,1,1,2,18,1
189,1,1,2,18,1
189,1,1,2,9,1
189,1,1,2,14,1
189,1,1,2,0,1
189,1,1,2,0,1
189,1,1,2,15,1
189,1,0,2,8,0
189,1,1,2,12,1
189,1,1,2,11,0
189,1,1,2,9,1
189,1,0,2,0,0
189,1,1,2,17,1
189,1,1,2,0,1
189,1,0,2,8,0
189,1,1,2,8,0
189,1,1,2,18,1
189,1,0,2,0,0
189,1,1,2,15,1
425,1,0,2,11,0
425,1,1,2,22,1
425,1,1,2,0,1
425,1,1,2,20,1
425,1,1,2,17,1
425,1,0,2,19,0
425,1,1,2,15,1
425,1,1,2,19,1
425,1,1,2,21,1
425,1,1,2,20,1
425,1,1,2,19,1
425,1,1,2,19,1
425,1,1,2,17,1
425,1,1,2,22,1
425,1,1,2,19,1
425,1,0,2,19,0
425,1,0,2,18,0
425,1,1,2,17,1
425,1,1,2,20,1
425,1,0,2,15,0
425,1,1,2,20,1
425,1,1,2,23,1
425,1,1,2,24,1
425,1,1,2,23,1
425,1,1,2,22,1
425,1,1,2,21,1
425,1,1,2,19,1
425,1,0,2,13,0
425,1,1,2,15,1
425,1,0,2,0,0
425,1,0,2,0,0
425,1,0,2,9,0
425,1,1,2,22,1
425,1,1,2,20,1
425,1,1,2,23,1
425,1,1,2,21,1
425,1,1,2,17,1
425,1,1,2,22,1
425,1,1,2,22,1
425,1,1,2,21,1
425,1,0,2,13,0
425,1,1,2,21,1
425,1,1,2,23,1
425,1,0,2,0,0
425,1,1,2,19,1
425,1,0,2,0,0
425,1,1,2,17,1
425,1,1,2,0,1
425,1,1,2,20,1
425,1,1,2,21,1
425,1,0,2,16,0
425,1,0,2,17,1
425,1,0,2,8,0
425,1,0,2,13,0
425,1,1,2,17,1
425,1,1,2,21,1
425,1,1,2,18,1
425,1,1,2,19,1
425,1,1,2,18,1
425,1,0,2,16,0
425,1,1,2,16,1
425,1,1,2,0,1
425,1,1,2,14,1
425,1,1,2,21,1
425,1,0,2,0,0
425,1,1,2,22,1
425,1,1,2,20,1
425,1,1,2,15,0
425,1,1,2,22,1
425,1,1,2,19,1
425,1,1,2,21,1
425,1,1,2,20,1
425,1,0,2,1,0
425,1,1,2,19,1
425,1,0,2,20,0
425,1,0,2,18,0
425,1,1,2,24,1
425,1,1,2,23,1
425,1,1,2,13,0
425,1,1,2,23,1
425,1,1,2,19,1
425,1,1,2,12,1
425,1,1,2,19,1
425,1,0,2,14,0
425,1,1,2,20,1
425,1,1,2,20,1
425,1,0,2,15,0
425,1,1,2,20,1
425,1,1,2,21,1
425,1,1,2,18,1
425,1,0,2,17,0
425,1,0,2,21,0
425,1,1,2,15,1
425,1,1,2,18,1
425,1,1,2,18,1
425,1,1,2,22,1
425,1,1,2,19,0
425,1,1,2,17,1
425,1,1,2,21,1
126,1,1,2,8,1
126,1,1,2,15,1
126,1,1,2,10,1
126,1,1,2,20,1
126,1,1,2,10,0
126,1,1,2,8,1
126,1,1,2,0,1
126,1,0,2,12,0
126,1,1,2,10,0
126,1,1,2,10,1
126,1,1,2,5,0
126,1,1,2,10,1
126,1,0,2,0,0
126,1,1,2,0,0
126,1,1,2,24,1
126,1,1,2,15,1
126,1,0,2,0,0
126,1,1,2,12,1
126,1,0,2,0,0
126,1,1,2,15,1
126,1,1,2,12,1
126,1,1,2,15,1
126,1,1,2,14,1
126,1,1,2,15,1
126,1,1,2,12,1
126,1,1,2,12,1
126,1,1,2,10,0
126,1,1,2,22,1
126,1,1,2,21,1
126,1,1,2,10,1
126,1,1,2,8,1
126,1,1,2,20,1
126,1,1,2,15,1
126,1,1,2,12,1
126,1,1,2,15,1
126,1,0,2,10,0
126,1,1,2,17,1
126,1,1,2,12,1
126,1,0,2,8,0
126,1,1,2,8,1
126,1,1,2,20,1
126,1,1,2,16,1
126,1,1,2,17,1
126,1,1,2,15,1
126,1,1,2,13,1
126,1,1,2,17,1
126,1,1,2,12,1
126,1,1,2,12,1
126,1,1,2,19,0
126,1,1,2,12,1
126,1,1,2,10,1
126,1,1,2,8,1
126,1,1,2,8,1
126,1,1,2,0,1
126,1,1,2,8,1
126,1,1,2,16,1
126,1,1,2,12,1
126,1,1,2,18,1
126,1,1,2,12,1
126,1,0,2,8,0
126,1,1,2,0,1
126,1,1,2,12,0
126,1,1,2,12,1
126,1,0,2,10,0
126,1,1,2,10,1
126,1,1,2,18,1
126,1,1,2,12,1
126,1,1,2,15,0
126,1,1,2,10,1
126,1,1,2,10,1
126,1,1,2,10,1
126,1,1,2,16,1
126,1,1,2,12,1
126,1,0,2,2,0
126,1,1,2,17,1
126,1,1,2,16,1
126,1,1,2,10,1
126,1,1,2,14,1
126,1,1,2,5,0
126,1,1,2,5,1
126,1,1,2,10,1
126,1,1,2,8,1
126,1,1,2,10,1
126,1,1,2,10,0
126,1,1,2,0,0
126,1,1,2,12,1
126,1,1,2,12,1
126,1,1,2,0,1
126,1,1,2,24,1
126,1,1,2,12,1
126,1,1,2,22,1
126,1,1,2,12,1
126,1,1,2,12,1
126,1,1,2,12,0
126,1,1,2,8,1
126,1,1,2,15,1
126,1,1,2,20,1
126,1,0,2,17,0
126,1,1,2,0,1
126,1,1,2,12,1
126,1,1,2,12,1
126,1,1,2,13,1
126,1,1,2,10,1
126,1,1,2,16,1
126,1,1,2,20,1
126,1,1,2,12,1
126,1,1,2,12,1
126,1,1,2,22,1
126,1,1,2,12,1
55,1,1,2,10,1
55,1,0,2,0,0
55,1,1,2,12,1
55,1,1,2,6,1
55,1,1,2,13,0
55,1,1,2,11,1
55,1,1,2,17,1
55,1,1,2,11,0
55,1,1,2,14,1
55,1,1,2,13,1
55,1,1,2,19,1
55,1,1,2,15,1
55,1,1,2,16,1
55,1,1,2,16,1
55,1,1,2,15,1
55,1,1,2,12,1
55,1,0,2,0,0
55,1,1,2,17,1
55,1,1,2,21,1
55,1,0,2,10,0
55,1,1,2,10,1
55,1,1,2,14,1
55,1,1,2,19,0
55,1,1,2,17,1
55,1,1,2,18,1
55,1,1,2,19,1
55,1,1,2,14,1
55,1,1,2,16,1
55,1,1,2,0,1
55,1,1,2,17,1
55,1,0,2,14,0
55,1,1,2,16,1
55,1,1,2,9,1
55,1,1,2,21,1
55,1,1,2,12,1
55,1,1,2,14,1
55,1,1,2,11,1
55,1,1,2,15,1
55,1,1,2,15,1
55,1,1,2,20,1
55,1,1,2,11,1
55,1,1,2,16,1
55,1,1,2,16,1
55,1,1,2,9,1
55,1,1,2,20,1
55,1,1,2,15,1
55,1,0,2,10,0
55,1,1,2,20,1
55,1,1,2,17,1
55,1,1,2,24,1
55,1,1,2,17,1
55,1,1,2,16,1
55,1,1,2,10,1
55,1,1,2,10,1
55,1,1,2,10,1
55,1,1,2,17,1
55,1,1,2,20,1
55,1,0,2,0,0
55,1,1,2,18,1
55,1,1,2,15,0
55,1,1,2,18,1
55,1,1,2,15,0
55,1,1,2,19,1
225,1,0,2,0,0
225,1,0,2,5,0
225,1,0,2,0,0
225,1,0,2,0,0
225,1,1,2,5,0
225,1,1,2,15,0
225,1,0,2,0,0
225,1,0,2,0,0
225,1,0,2,9,0
225,1,0,2,0,0
225,1,1,2,0,0
225,1,0,2,10,0
225,1,0,2,0,0
225,1,0,2,20,0
225,1,0,2,0,0
225,1,1,2,15,1
225,1,0,2,13,0
225,1,1,2,14,1
225,1,1,2,17,1
225,1,1,2,23,1
225,1,1,2,10,0
225,1,0,2,15,0
225,1,1,2,16,1
225,1,1,2,19,1
225,1,1,2,19,1
225,1,1,2,22,1
225,1,0,2,3,0
225,1,1,2,19,1
225,1,0,2,5,0
225,1,1,2,19,1
225,1,1,2,16,1
225,1,1,2,19,1
225,1,0,2,0,0
225,1,1,2,17,1
225,1,1,2,13,0
225,1,1,2,21,1
225,1,1,2,8,1
225,1,1,2,16,1
225,1,1,2,19,1
225,1,0,2,0,0
225,1,1,2,8,0
225,1,1,2,18,0
225,1,1,2,15,1
225,1,0,2,13,0
225,1,1,2,20,1
225,1,0,2,14,0
225,1,0,2,0,0
225,1,1,2,20,0
225,1,1,2,19,1
225,1,1,2,12,1
225,1,1,2,18,1
225,1,1,2,10,1
225,1,1,2,15,1
225,1,1,2,11,1
225,1,0,2,0,0
225,1,1,2,5,0
225,1,0,2,15,0
225,1,0,2,14,0
225,1,1,2,13,0
225,1,1,2,20,1
225,1,0,2,0,0
225,1,0,2,15,0
225,1,0,2,13,0
225,1,1,2,17,1
225,1,1,2,12,1
225,1,1,2,17,1
225,1,0,2,10,0
225,1,1,2,19,1
225,1,1,2,17,1
225,1,0,2,12,0
225,1,0,2,7,0
225,1,0,2,13,0
225,1,0,2,12,0
225,1,0,2,9,0
225,1,1,2,18,1
225,1,1,2,12,0
225,1,1,2,19,1
225,1,1,2,18,1
225,1,1,2,15,1
225,1,1,2,17,1
225,1,1,2,17,1
225,1,1,2,14,1
225,1,1,2,17,1
225,1,1,2,17,1
225,1,1,2,8,1
225,1,0,2,17,0
225,1,1,2,18,1
225,1,1,2,20,1
225,1,0,2,0,0
225,1,1,2,18,1
225,1,1,2,0,1
225,1,1,2,15,0
225,1,1,2,12,1
225,1,0,2,0,0
225,1,0,2,0,0
225,1,1,2,17,1
225,1,0,2,5,0
225,1,1,2,7,1
225,1,1,2,18,1
225,1,0,2,0,0
225,1,1,2,23,1
225,1,0,2,0,0
225,1,1,2,0,1
225,1,1,2,14,0
225,1,0,2,0,0
225,1,1,2,18,1
225,1,1,2,17,1
225,1,1,2,13,0
225,1,0,2,4,0
225,1,0,2,11,0
225,1,1,2,16,1
225,1,1,2,15,1
225,1,1,2,16,1
225,1,0,2,0,0
225,1,1,2,10,0
225,1,1,2,15,0
225,1,1,2,12,0
225,1,0,2,6,0
225,1,0,2,0,0
225,1,1,2,15,1
225,1,1,2,15,1
225,1,0,2,0,0
225,1,1,2,15,1
225,1,0,2,0,0
225,1,1,2,11,1
225,1,0,2,16,0
225,1,1,2,19,1
225,1,1,2,17,0
225,1,1,2,13,1
225,1,0,2,20,0
225,1,1,2,20,1
58,1,1,2,0,0
58,1,0,2,0,0
58,1,1,2,22,0
58,1,1,2,18,1
58,1,0,2,0,0
58,1,1,2,16,0
58,1,1,2,0,1
58,1,0,2,0,0
58,1,1,2,21,1
58,1,1,2,18,0
58,1,1,2,11,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,13,0
58,1,1,2,17,1
58,1,0,2,0,0
58,1,1,2,23,1
58,1,1,2,0,0
58,1,0,2,9,0
58,1,1,2,5,1
58,1,0,2,17,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,1,2,17,0
58,1,0,2,0,0
58,1,1,2,24,1
58,1,1,2,18,1
58,1,1,2,18,1
58,1,1,2,0,0
58,1,1,2,18,1
58,1,0,2,9,0
58,1,0,2,16,0
58,1,0,2,0,0
58,1,0,2,2,0
58,1,0,2,0,0
58,1,0,2,10,0
58,1,0,2,17,0
58,1,0,2,0,0
58,1,1,2,15,0
58,1,0,2,0,0
58,1,1,2,21,1
58,1,0,2,0,0
58,1,1,2,0,1
58,1,1,2,18,1
58,1,1,2,17,1
58,1,0,2,0,0
58,1,0,2,13,0
58,1,1,2,24,1
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,20,0
58,1,0,2,0,0
58,1,1,2,19,1
58,1,1,2,19,0
58,1,0,2,0,0
58,1,1,2,0,1
58,1,1,2,20,0
58,1,0,2,12,0
58,1,1,2,16,1
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,0,2,0,0
58,1,1,2,19,1
58,1,1,2,13,1
58,1,0,2,0,0
58,1,1,2,21,1
205,1,0,2,7,0
205,1,0,2,0,0
205,1,0,2,0,0
205,1,0,2,0,0
205,1,0,2,8,0
205,1,1,2,17,1
205,1,1,2,16,1
205,1,1,2,15,1
205,1,1,2,21,1
205,1,1,2,19,1
205,1,1,2,5,1
205,1,1,2,21,1
205,1,1,2,12,1
205,1,1,2,10,0
205,1,1,2,14,1
205,1,1,2,12,1
205,1,1,2,12,1
205,1,1,2,8,1
205,1,1,2,17,1
205,1,1,2,18,1
205,1,1,2,16,1
205,1,1,2,21,1
205,1,1,2,9,1
205,1,1,2,13,1
205,1,1,2,14,1
205,1,1,2,6,1
205,1,1,2,7,1
205,1,1,2,20,1
205,1,1,2,19,1
205,1,1,2,20,1
205,1,1,2,0,0
205,1,1,2,17,1
205,1,1,2,0,1
205,1,1,2,16,1
205,1,1,2,5,1
205,1,1,2,0,1
205,1,1,2,21,1
205,1,1,2,19,0
205,1,1,2,11,1
205,1,1,2,10,1
205,1,1,2,0,1
205,1,1,2,0,1
205,1,1,2,20,1
205,1,1,2,0,1
205,1,1,2,14,0
205,1,1,2,0,1
205,1,1,2,20,1
205,1,1,2,0,1
205,1,1,2,13,1
205,1,1,2,15,1
205,1,1,2,18,1
205,1,1,2,13,0
205,1,1,2,17,1
205,1,1,2,16,1
205,1,1,2,18,1
205,1,1,2,15,1
205,1,1,2,13,1
205,1,1,2,16,1
205,1,1,2,19,1
205,1,1,2,16,1
205,1,1,2,0,1
205,1,1,2,12,1
205,1,1,2,21,1
205,1,1,2,6,1
205,1,1,2,17,1
458,1,1,2,11,1
458,1,1,2,0,1
458,1,0,2,0,0
458,1,1,2,16,1
458,1,1,2,0,1
458,1,0,2,0,0
458,1,1,2,14,1
458,1,1,2,16,1
458,1,1,2,18,0
458,1,1,2,14,1
458,1,1,2,11,1
458,1,1,2,16,1
458,1,1,2,18,1
458,1,1,2,16,1
458,1,1,2,18,1
458,1,1,2,9,1
458,1,1,2,18,1
458,1,1,2,13,1
458,1,1,2,17,1
458,1,1,2,18,1
458,1,1,2,15,1
458,1,1,2,16,1
458,1,1,2,13,1
458,1,1,2,15,1
458,1,1,2,14,1
458,1,1,2,7,1
458,1,1,2,13,1
458,1,1,2,12,1
458,1,0,2,16,0
458,1,1,2,0,1
458,1,1,2,17,1
458,1,1,2,0,1
458,1,1,2,11,1
458,1,1,2,12,1
458,1,1,2,12,1
458,1,1,2,15,1
458,1,1,2,15,1
458,1,1,2,13,1
458,1,1,2,20,1
458,1,1,2,18,1
458,1,1,2,14,1
458,1,1,2,13,1
458,1,1,2,16,1
458,1,1,2,14,1
458,1,1,2,14,1
458,1,1,2,0,1
458,1,1,2,14,1
458,1,1,2,13,1
458,1,1,2,19,1
458,1,1,2,0,0
458,1,0,2,11,0
458,1,1,2,13,1
458,1,1,2,19,1
458,1,1,2,11,1
458,1,0,2,13,0
458,1,1,2,15,1
458,1,1,2,13,1
458,1,1,2,15,1
458,1,1,2,15,1
458,1,1,2,17,1
458,1,1,2,13,1
458,1,1,2,12,1
458,1,1,2,11,1
458,1,1,2,13,1
458,1,1,2,17,1
458,1,1,2,18,1
458,1,1,2,10,1
458,1,1,2,15,0
458,1,1,2,0,1
458,1,1,2,14,1
458,1,1,2,17,1
458,1,1,2,13,1
458,1,1,2,13,1
366,1,1,2,15,1
366,1,1,2,0,1
366,1,1,2,14,1
366,1,1,2,14,1
366,1,1,2,9,0
366,1,0,2,9,0
366,1,1,2,13,0
366,1,0,2,0,0
366,1,1,2,8,1
366,1,1,2,19,0
366,1,1,2,21,0
366,1,1,2,22,0
366,1,1,2,22,0
366,1,0,2,0,0
366,1,1,2,22,1
366,1,1,2,11,1
366,1,1,2,14,1
366,1,1,2,15,1
366,1,1,2,12,1
366,1,1,2,16,1
366,1,1,2,15,0
366,1,1,2,13,1
